memeid,filename,uppercaption,lowercaption,upvote,best_score,worst_score,bws_score,humor_two_class,subset,url
4952,foul-bachelor-frog.jpg,brush teeth,spit blood,217.0,0.1666666666666666,0.6666666666666666,-0.5,0,4,https://memegenerator.net/instance/13121737/foul-bachelor-frog-brush-teeth-spit-blood
8120,kill-yourself-guy.jpg,harlem shake... please,,21.0,0.0,0.5,-0.5,0,8,https://memegenerator.net/instance/36819898/kill-yourself-guy-harlem-shake-please
7862,sudden-realization-ralph.jpg,my right arm,is missing,26.0,0.25,0.75,-0.5,0,3,https://memegenerator.net/instance/45751888/sudden-realization-ralph-my-right-arm-is-missing
4832,stoner-stanley.jpg,what time is it,73.8 fm,71.0,0.0,0.5,-0.5,0,7,https://memegenerator.net/instance/25081483/stoner-stanley-what-time-is-it-738-fm
2012,scumbag-steve.jpg,sees there's three urinals,uses the middle one,79.0,0.25,0.75,-0.5,0,6,https://memegenerator.net/instance/20607213/scumbag-steve-sees-theres-three-urinals-uses-the-middle-one
10068,courage-wolf.jpg,car hit me at 30mph,i hit it at 60,143.0,0.1666666666666666,0.6666666666666666,-0.5,0,5,https://memegenerator.net/instance/27926921/courage-wolf-car-hit-me-at-30mph-i-hit-it-at-60
6357,desk-flip-rage-guy.jpg,writes a paragraph for one question,everyone else writes one sentence,18.0,0.0,0.5,-0.5,0,8,None
2277,kermit-the-frog-drinking-tea.jpg,the best revenge of a liar is to convince ,them that you believe what they said.,35.0,0.0,0.5,-0.5,0,4,https://memegenerator.net/instance/85395643/kermit-the-frog-drinking-tea-the-best-revenge-of-a-liar-is-to-convince-them-that-you-believe-what-th
10673,skeptical-black-kid.jpg,so you're telling me that,the left wing and the right wing belong to the same bird,26.0,0.0,0.5,-0.5,0,9,None
7955,crying-peter-parker.jpg,justin bieber,got out of prison,73.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/45372102/crying-peter-parker-justin-bieber-got-out-of-prison
12925,paranoid-parrot.jpg,board plane,accept that death is certain,76.0,0.0,0.5,-0.5,0,2,https://memegenerator.net/instance/10780661/paranoid-parrot-board-plane-accept-that-death-is-certain
3332,trollface.jpg,"""oh by the way katniss,",you are going into the games again.,100.0,0.0,0.5,-0.5,0,5,https://memegenerator.net/instance/62662705/futurama-fry-on-intersectionality-cant-tell-if-racist-or-sexist
14736,kermit-the-frog.jpg,im pretty sure kermit doesn't talk like a hood rat,but thats none of my business,2.0,0.25,0.75,-0.5,0,8,https://memegenerator.net/instance/52560628/kermit-the-frog-im-pretty-sure-kermit-doesnt-talk-like-a-hood-rat-but-thats-none-of-my-business
4116,prepare-yourself.jpg,no need to prepare your self,the stupid has already been here for centuries,9.0,0.0,0.5,-0.5,0,8,None
13555,rage-fu.jpg,about to beat ninja 81 kill record,sister unplugs game,7.0,0.0,0.5,-0.5,0,7,None
12621,sunny-student.jpg,studies? ,"nope, drunk testa",23.0,0.0,0.5,-0.5,0,1,None
4833,stoner-stanley.jpg,think about it guys,this is the best world in the world!,70.0,0.0,0.5,-0.5,0,3,https://memegenerator.net/instance/25114845/stoner-stanley-think-about-it-guys-this-is-the-best-world-in-the-world
2133,what-if-i-told-you.jpg,what if i told you,i'm not samuel l. jackson,69.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/59725653/morpheus-what-if-i-told-you-what-if-i-told-you-im-not-samuel-l-jackson
8866,ancient-alien-guy.jpg,i just learned about the plague,our ancestors must have angered the aliens,24.0,0.0,0.5,-0.5,0,2,https://memegenerator.net/instance/10284539/ancient-aliens-i-just-learned-about-the-plague-our-ancestors-must-have-angered-the-aliens
9945,angry-school-boy.jpg,your wrong mom!,call of duty and battlefield are two different games!,21.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/11004315/angry-school-boy-your-wrong-mom-call-of-duty-and-battlefield-are-two-different-games
11010,matrix-morpheus.jpg,what if i told you.....,nobody wants timeline,7.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/25381167/matrix-morpheus-what-if-i-told-you-nobody-wants-timeline
8769,imagination.jpg,don't go to,uganda,3.0,0.25,0.75,-0.5,0,6,https://memegenerator.net/instance/46471048/imagination-dont-go-to-uganda
10823,successful-black-man.jpg,i'm going to cut you,"some slack this time, please try to get those tps reports in on time",107.0,0.0,0.5,-0.5,0,6,https://memegenerator.net/instance/18733074
8450,african-children-dancing.jpg,black ops 2,out today,7.0,0.0,0.5,-0.5,0,3,None
4246,slowpoke.jpg,wtf?!,runescape got rid of wildy and free trade,36.0,0.0,0.5,-0.5,0,9,None
10841,successful-black-man.jpg,gimme that green,"salad, i need to stay fit",69.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/13976082/successful-black-man-gimme-that-green-salad-i-need-to-stay-fit
3203,skeptical-3rd-world-kid.jpg,"so, now that the election is over",you're no longer interested in ebola?,41.0,0.0,0.5,-0.5,0,5,None
1513,winter-is-coming.jpg,brace yourselves,cholera is everywhere,63.0,0.1666666666666666,0.6666666666666666,-0.5,0,1,https://memegenerator.net/instance/82479756/winter-is-coming-brace-yourselves-cholera-is-everywhere
3324,trollface.jpg,tries to watch 10 second video,5 minutes of buffering,112.0,0.1666666666666666,0.6666666666666666,-0.5,0,1,https://memegenerator.net/instance/75843102/trollface-tries-to-watch-10-second-video-5-minutes-of-buffering
177,bad-luck-brian.jpg,orders happy meal,gets sad meal,164.0,0.0,0.5,-0.5,0,5,https://memegenerator.net/instance/25626386/bad-luck-brian-orders-happy-meal-gets-sad-meal
10875,successful-black-man.jpg,i packed my glock,-enspiel mallots away for tonight's concerto,49.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/29630015/successful-black-man-i-packed-my-glock-enspiel-mallots-away-for-tonights-concerto
13866,anxiety-cat.jpg,go to grocery store,everyone is judging me by the contents of my cart,23.0,0.0,0.5,-0.5,0,3,https://memegenerator.net/instance/11413696/anxiety-cat-go-to-grocery-store-everyone-is-judging-me-by-the-contents-of-my-cart
6301,desk-flip-rage-guy.jpg,that awkward moment when someone,"asks you what's wrong, when they're the problem.",196.0,0.0,0.5,-0.5,0,7,https://memegenerator.net/instance/29144941/desk-flip-rage-guy-that-awkward-moment-when-someone-asks-you-whats-wrong-when-theyre-the-problem
13840,anxiety-cat.jpg,receive a memegenerator link,stay on site forever,38.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/10515467/anxiety-cat-receive-a-memegenerator-link-stay-on-site-forever
8170,kill-yourself-guy.jpg,you are not immortal?,,3.0,0.0,0.5,-0.5,0,9,None
11908,i-should-buy-a-boat-cat.jpg,,i should buy a ps3,3.0,0.0,0.5,-0.5,0,2,None
8268,san-juan-cholo.jpg,what cost credit 1 the events?,not wanting to spend sulake,1.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/28654385/san-juan-cholo-what-cost-credit-1-the-events-not-wanting-to-spend-sulake
4701,joker-mind-loss.jpg,"recite obscene violent rap lyrics, nobody cares.",read dr. seuss and everybody loses their minds!,26.0,0.0,0.5,-0.5,0,9,None
6211,butthurt-dweller.jpg,im back from the gym,only 2 badges left,33.0,0.0,0.5,-0.5,0,3,https://memegenerator.net/instance/23270737/butthurt-dweller-im-back-from-the-gym-only-2-badges-left
3213,skeptical-3rd-world-kid.jpg,so you're telling me,i should have 5 fingers,35.0,0.0,0.5,-0.5,0,0,https://memegenerator.net/instance/24750803/skeptical-3rd-world-kid-so-youre-telling-me-i-should-have-5-fingers
4354,dr-evil-meme.jpg,they're only collecting,"""metadata""",100.0,0.0,0.5,-0.5,0,6,https://memegenerator.net/instance/48811270/dr-evil-meme-theyre-only-collecting-metadata
9038,see-nobody-cares.jpg,"hey everyone, this guy has tattoos",see? nobody cares,22.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/42601848
14433,unpopular-opinion-puffin.jpg,i feel like if you're too young to be dating,you're also too young to make decisions regarding sexuality,85.0,0.0,0.5,-0.5,0,0,https://memegenerator.net/instance/43457402/unpopular-opinion-puffin-i-feel-like-if-youre-too-young-to-be-dating-youre-also-too-young-to-make-de
11115,batman-slappp.jpg,i don't always use the wrong pic--,it's not original or funny anymore!!!!,40.0,0.1666666666666666,0.6666666666666666,-0.5,0,9,None
14174,crying-girl-sad.jpg,we beat michigan state,didn't get to score a touchdown ,1.0,0.0,0.5,-0.5,0,3,None
2866,insanity-wolf.jpg,she deletes my post,i delete her life,174.0,0.0,0.5,-0.5,0,9,None
11446,sad-trooper.jpg,waiting for her to call...,no signal in space,14.0,0.0,0.5,-0.5,0,3,https://memegenerator.net/instance/14837241/sad-trooper-waiting-for-her-to-call-no-signal-in-space
11116,batman-slappp.jpg,"""let it gooo--""",enough!!,37.0,0.0,0.5,-0.5,0,9,None
11438,sad-trooper.jpg,regrets,those were the droids you were looking for,17.0,0.1666666666666666,0.6666666666666666,-0.5,0,7,https://memegenerator.net/instance/14418412/sad-trooper-regrets-those-were-the-droids-you-were-looking-for
11121,batman-slappp.jpg,i did not smack you ,i just hi-fived you face,26.0,0.0,0.5,-0.5,0,9,http://es.memegenerator.net/instance/84114253/batman-slappp-i-did-not-smack-you-i-just-hi-fived-you-face
2597,all-the-things.jpg,canonize,all the popes,28.0,0.0,0.5,-0.5,0,8,None
14441,unpopular-opinion-puffin.jpg,"women use the term ""creep"" ","to describe men they aren't attracted, not to describe creepy people.",76.0,0.0,0.5,-0.5,0,2,https://memegenerator.net/instance/44372997/unpopular-opinion-puffin-women-use-the-term-creep-to-describe-men-they-arent-attracted-not-to-descri
14265,anti-joke-chicken.jpg,knock knock,come in,75.0,0.0,0.5,-0.5,0,5,https://memegenerator.net/instance/65629272/sans-from-undertale-knock-knock-come-in
9474,skeptical-african-kid.jpg,so your telling me ,they have food markets just for their pets?,19.0,0.0,0.5,-0.5,0,4,None
14438,unpopular-opinion-puffin.jpg,i actually like winter,and the cold doesn't bother me.,79.0,0.0,0.5,-0.5,0,1,None
14272,anti-joke-chicken.jpg,why did the hipster drown?,because he went ice skating before it was cool,63.0,0.0,0.5,-0.5,0,4,https://memegenerator.net/instance/43465450/anti-joke-chicken-why-did-the-hipster-drown-because-he-went-ice-skating-before-it-was-cool
14435,unpopular-opinion-puffin.jpg,"being a father isn't a job,",it's a responsibility.,83.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/54332464/unpopular-opinion-puffin-being-a-father-isnt-a-job-its-a-responsibility
9155,southpark-bad-time-meme.jpg,if you wear a red shirt at target ,you're going to have a bad time,108.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/25466220/southpark-bad-time-meme-if-you-wear-a-red-shirt-at-target-youre-going-to-have-a-bad-time
14434,unpopular-opinion-puffin.jpg,binge drinking,should not be socially acceptable,83.0,0.0,0.5,-0.5,0,9,http://es.memegenerator.net/instance/46164113/unpopular-opinion-puffin-binge-drinking-should-not-be-socially-acceptable
11425,sad-trooper.jpg,there were,hot babes on alderaan,32.0,0.3333333333333333,0.8333333333333334,-0.5,0,6,https://memegenerator.net/instance/36446782/sad-trooper-there-were-hot-babes-on-alderaan
9925,angry-school-boy.jpg,my mom totally let me go to this concert,has sore throat from yelling at video game,38.0,0.0,0.5,-0.5,0,0,https://memegenerator.net/instance/10520619/angry-school-boy-my-mom-totally-let-me-go-to-this-concert-has-sore-throat-from-yelling-at-video-game
9923,angry-school-boy.jpg,take the trash,"mom, i'm on a kill streak!",41.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/10816968/angry-school-boy-take-the-trash-mom-im-on-a-kill-streak
5287,pleaseguy.jpg,"santa, i only got one wish",cure my cancer please?,10.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/17324963/pleaseguy-santa-i-only-got-one-wish-cure-my-cancer-please
10855,successful-black-man.jpg,i beat women,to the door so i can hold it open for them.,60.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/54146049/successful-black-man-i-beat-women-to-the-door-so-i-can-hold-it-open-for-them
8137,kill-yourself-guy.jpg,yolo hashtag swag?,,6.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/43863156/kill-yourself-guy-yolo-hashtag-swag
8613,chemistry-cat.jpg,chemistry puns?,i'm in my element,15.0,0.0,0.5,-0.5,0,2,https://memegenerator.net/instance/61554724/chemistry-cat-chemistry-puns-im-in-my-element
6205,butthurt-dweller.jpg,p90x?,don't know that cheat,35.0,0.0,0.5,-0.5,0,9,None
4272,slowpoke.jpg,guys!,now you can put music in your myspace profile,21.0,0.0,0.5,-0.5,0,6,https://memegenerator.net/instance/12019886/slowpoke-guys-now-you-can-put-music-in-your-myspace-profile
5262,pleaseguy.jpg,itunes,please cooperate,52.0,0.0,0.5,-0.5,0,9,https://memegenerator.net/instance/38528688/pleaseguy-itunes-please-cooperate
11158,batman-slappp.jpg,awww! come on!! it wasn't that ba-,you're not changing my opinion with that!!!,9.0,0.0,0.5,-0.5,0,3,None
5265,pleaseguy.jpg,please go out with me,... again,39.0,0.1666666666666666,0.6666666666666666,-0.5,0,9,https://memegenerator.net/instance/16108275/pleaseguy-please-go-out-with-me-again
14720,kermit-the-frog.jpg,"hello kids, i am kermit",the additional pylon!,3.0,0.0,0.5,-0.5,0,5,https://memegenerator.net/instance/50342848/kermit-the-frog-hello-kids-i-am-kermit-the-additional-pylon
163,bad-luck-brian.jpg,buys fake id,says he's 17,184.0,0.0,0.5,-0.5,0,8,https://memegenerator.net/instance/23798441/bad-luck-brian-buys-fake-id-says-hes-17
484,the-most-interesting-man-in-the-world.jpg,i dont always have alzheimers ,i dont always have alzheimers ,115.0,0.0,0.5,-0.5,0,7,https://memegenerator.net/instance/20029916/the-most-interesting-man-in-the-world-i-dont-always-have-alzheimers-i-dont-always-have-alzheimers
11901,i-should-buy-a-boat-cat.jpg,i should buy something,beacuse too much money thats why,3.0,0.0,0.5,-0.5,0,7,https://memegenerator.net/instance/32313318/i-should-buy-a-boat-cat-i-should-buy-something-beacuse-too-much-money-thats-why
8146,kill-yourself-guy.jpg,agent 47 coming,,5.0,0.0,0.5,-0.5,0,3,None
9940,angry-school-boy.jpg,you don't understand mom!,the teacher doesn't want me to pass!,25.0,0.25,0.75,-0.5,0,2,None
12172,not-sure-if-troll.jpg,not sure if trolling,or being serious,9.0,0.0,0.5,-0.5,0,7,https://memegenerator.net/instance/66202398/not-sure-if-troll-not-sure-if-trolling-or-being-serious
11904,i-should-buy-a-boat-cat.jpg,i should buy a yacht,no! catnip,3.0,0.0,0.5,-0.5,0,1,None
8273,san-juan-cholo.jpg,big old' expensive tractor stuck in the mud.,nothin!,1.0,0.25,0.75,-0.5,0,9,https://memegenerator.net/instance/28979755/san-juan-cholo-big-old-expensive-tractor-stuck-in-the-mud-nothin
11011,matrix-morpheus.jpg,what if i told you,there were entire binders full of women,7.0,0.0,0.5,-0.5,0,1,None
618,futurama-fry.jpg,not sure if people know its my birthday,or fb told them,153.0,0.0,0.5,-0.5,0,3,https://memegenerator.net/instance/17852293/futurama-fry-not-sure-if-people-know-its-my-birthday-or-fb-told-them
14591,musically-oblivious-8th-grader.jpg,korn?,no!! it's spelled with a c!!!,57.0,0.1666666666666666,0.6666666666666666,-0.5,0,6,None
6185,butthurt-dweller.jpg,personal hygene?,"too busy, dragons to slay",52.0,0.1666666666666666,0.6666666666666666,-0.5,0,2,None
6214,butthurt-dweller.jpg,i don't get any new pimples anymore,no more room,31.0,0.0,0.5,-0.5,0,9,None
6218,butthurt-dweller.jpg,keep buying games from ea,wonder why ea seems to think they can do anything they want,29.0,0.0,0.5,-0.5,0,1,None
12156,not-sure-if-troll.jpg,not sure if your post is a life crisis,or song lyrics,27.0,0.0,0.5,-0.5,0,8,https://memegenerator.net/instance/45855511/not-sure-if-troll-not-sure-if-your-post-is-a-life-crisis-or-song-lyrics
13808,anxiety-cat.jpg,has to read aloud for class,counts the number of people prereads and doesnt listen to anyone else,98.0,0.0,0.5,-0.5,0,1,None
13846,anxiety-cat.jpg,someone asks hows it going?,"bad, but says good so they dont ask more questioins",37.0,0.0,0.5,-0.5,0,4,None
525,the-most-interesting-man-in-the-world.jpg,i don't always fill in the bottom of a meme,                                                            _,75.0,0.0,0.5,-0.5,0,9,None
161,bad-luck-brian.jpg,qualifies for olympic table tennis,plays china in first round,192.0,0.0,0.5,-0.5,0,4,https://memegenerator.net/instance/24320662/bad-luck-brian-qualifies-for-olympic-table-tennis-plays-china-in-first-round
4699,joker-mind-loss.jpg,"earth is 4.54 billion years old, no one bats an eye","someone  ""documents"" 30-100 years of ice melting, everyone loses their minds",26.0,0.0,0.5,-0.5,0,9,None
9938,angry-school-boy.jpg,got shot in gears of war,dom doesn't revive you,27.0,0.0,0.5,-0.5,0,6,https://memegenerator.net/instance/10261430/angry-school-boy-got-shot-in-gears-of-war-dom-doesnt-revive-you
1538,winter-is-coming.jpg,2021 is coming,run!,35.0,0.0,0.5,-0.5,0,6,None
14619,musically-oblivious-8th-grader.jpg,grunge,never heard of them,40.0,0.25,0.75,-0.5,0,9,None
14718,kermit-the-frog.jpg,,it's not easy having green!,3.0,0.25,0.75,-0.5,0,9,https://memegenerator.net/kermit-the-frog/images/popular/alltime
1387,grumpy-cat.jpg,"wait a minute, wait a minute...","yep, i still don't care",106.0,0.0,0.5,-0.5,0,9,None
13977,maury-lie-detector.jpg,you said it was so noisy you couldn't concentrate on your work,that was a lie. you spent the next 30 minutes texting,5.0,0.0,0.5,-0.5,0,4,http://es.memegenerator.net/instance/50399764
